id,frame,lus,fe,definition,связь с BFN,link,MatchEvaluation
1197,Flüssigkeitsbewegung_verursachen,"[('bespritzen', 'V'), ('spritzen', 'V'), ('tropfen', 'V'), ('verspritzen', 'V')]","['Agens', 'Bereich', 'Flüssigkeit', 'Quelle', 'Ursache', 'Weg', 'Ziel']","Ein  FE:AgensAgens oder eine  FE:UrsacheUrsache bewirkt, dass sich eine  FE:FlüssigkeitFlüssigkeit von einer  FE:QuelleQuelle zu einem  FE:ZielZiel auf einem  FE:WegWeg oder innerhalb eines  FE:BereichBereichs bewegt.",Cause_fluidic_motion,https://framenet-constructicon.hhu.de/framenet/frame?id=1197,ExactMatch
957,Formen,"[('Dreieck', 'N'), ('Kreis', 'N'), ('Quadrat', 'N'), ('Würfel', 'N')]","['Form', 'Substanz']",Die  FE:FormForm einer  FE:SubstanzSubstanz nimmt eine dimensionale Ausdehnung an.,Shapes,https://framenet-constructicon.hhu.de/framenet/frame?id=957,ExactMatch
561,Form_annehmen,[],"['Objekt', 'Resultierende_Gestalt']","Ein  FE:ObjektObjekt, das eine Standardform oder -konfiguration aufweist oder auch nicht, nimmt eine bestimmte Form an, ohne dass ein Agens auf das  FE:ObjektObjekt einwirkt. Abhängig von der Art der Form kann es einen bestimmten Bereich geben, in dem das  FE:ObjektObjekt die Form ändert.",Go_into_shape,https://framenet-constructicon.hhu.de/framenet/frame?id=561,ExactMatch
69,Forschung,"[('informieren', 'V'), ('nachschlagen', 'V'), ('studieren', 'V')]","['Bereich', 'Forschende', 'Frage', 'Thema']","FE:ForschendeForschende (ein Individuum, eine Gruppe oder Institution) versuchen, eine  FE:FrageFrage in einem bestimmten  FE:BereichBereich, der für die  FE:FrageFrage relevant ist, durch Beobachtung, Durchführung von Experimenten oder Konsultation der Literatur zu beantworten. Die  FE:FrageFrage kann in Form eines  FE:ThemaThemas auch nicht näher spezifiziert sein.",Research,https://framenet-constructicon.hhu.de/framenet/frame?id=69,ExactMatch
760,Fortbewegungsart_Status,"[('beritten', 'ADJ'), ('zu Fuß', 'ADV')]",['Fortbewegender'],"Ein  FE:FortbewegenderFortbewegender bewegt sicht zu Fuß fort oder verwendet ein  FE:FortbewegungsmittelFortbewegungsmittel, um sich selbst zu transportieren.",Transportation_status,https://framenet-constructicon.hhu.de/framenet/frame?id=760,ExactMatch
1063,Fortbewegungsmittel,"[('Auto', 'N'), ('Kutsche', 'N'), ('Limousine', 'N'), ('Schiff', 'N'), ('Zug', 'N')]",['Fortbewegungsmittel'],"Dieser Frame erfasst die  FE:FortbewegungsmittelFortbewegungsmittel, die Menschen als Transportmittel benutzen.",Vehicle,https://framenet-constructicon.hhu.de/framenet/frame?id=1063,ExactMatch
750,Fortbewegungsmittel_Abreisebeginn,"[('abfliegen', 'V'), ('abheben', 'V'), ('ablegen', 'V'), ('starten', 'V')]","['Fortbewegungsmittel', 'Quelle']","Ein  FE:FortbewegungsmittelFortbewegungsmittel fährt in Position oder ändert anderweitig seine Konfiguration oder seinen Zustand als Vorbereitung für den Normalbetrieb. Der Fokus des Ereignisses liegt auf dem Zustand des  FE:FortbewegungsmittelFortbewegungsmittels und nicht auf dem Agens, das das  FE:FortbewegungsmittelFortbewegungsmittel manipuliert.",Vehicle_departure_initial_stage,https://framenet-constructicon.hhu.de/framenet/frame?id=750,ExactMatch
309,Fortbewegungsmittel_aussteigen,"[('absteigen', 'V'), ('aussteigen', 'V'), ('heruntersteigen', 'V'), ('von Bord gehen', 'MWA')]","['Fortbewegungsmittel', 'Reisender']","Ein  FE:ReisenderReisender verlässt ein  FE:FortbewegungsmittelFortbewegungsmittel, in oder auf dem er sich zuvor befand, um von einem Ort zu einem anderen transportiert zu werden.",Disembarking,https://framenet-constructicon.hhu.de/framenet/frame?id=309,ExactMatch
662,Fortbewegungsmittel_Bestandteil,"[('Beifahrersitz', 'N'), ('Kofferraum', 'N'), ('Motor', 'N'), ('Sicherheitsgurt', 'N'), ('Windschutzscheibe', 'N')]","['Ganzes', 'Teil']","Einzelne Bestandteile eines Fortbewegungsmittels werden betrachtet: Eine Entität ist ein  FE:TeilTeil eines größeren  FE:GanzesGanzen, wobei das  FE:GanzesGanze das gesamte Fortbewegungsmittel oder einen größeren Teilbereich davon darstellen kann und nicht notwendigerweise ausgedrückt wird.",Vehicle_subpart,https://framenet-constructicon.hhu.de/framenet/frame?id=662,ExactMatch
308,Fortbewegungsmittel_einsteigen,"[('an Bord gehen', 'MWA'), ('besteigen', 'V'), ('einsteigen', 'V'), ('steigen', 'V')]","['Fortbewegungsmittel', 'Reisender']","Ein  FE:ReisenderReisender steigt in ein  FE:FortbewegungsmittelFortbewegungsmittel, das dazu dient, ihn von einem zu einem anderen Ort zu transportieren. Der  FE:ReisenderReisende kann dabei entweder Passagier oder Fahrer des  FE:FortbewegungsmittelFortbewegungsmittels sein.",Board_vehicle,https://framenet-constructicon.hhu.de/framenet/frame?id=308,ExactMatch
177,Fortbewegungsmittel_in_Betrieb_nehmen,"[('ablegen', 'V'), ('Anker lichten', 'MWA'), ('ausparken', 'V')]","['Fahrer', 'Fortbewegungsmittel', 'Quelle']","Ein  FE:FahrerFahrer bereitet ein  FE:FortbewegungsmittelFortbewegungsmittel auf die Fahrt vor, indem er es an den  für den Betrieb des  FE:FortbewegungsmittelFortbewegungsmittels gewöhnlichen Standort stellt oder es von einem Ort, an dem es sich befand, entfernt.",Getting_vehicle_underway,https://framenet-constructicon.hhu.de/framenet/frame?id=177,ExactMatch
757,Fortbewegungsmittel_landet,"[('landen', 'V')]","['Fortbewegungsmittel', 'Ziel']",Ein fliegendes  FE:FortbewegungsmittelFortbewegungsmittel kommt bei einem  FE:ZielZiel kontrolliert zu Boden.,Vehicle_landing,https://framenet-constructicon.hhu.de/framenet/frame?id=757,ExactMatch
1135,Fortbewegungsmittel_mitfahren,"[('fliegen', 'V')]","['Bereich', 'Objekt', 'Quelle', 'Weg', 'Ziel']","In diesem Frame wird ein  FE:ObjektObjekt von einem  FE:FortbewegungsmittelFortbewegungsmittel transportiert, das nicht direkt unter seiner Kontrolle steht. Die  FE:QuelleQuelle, der  FE:WegWeg, das  FE:ZielZiel oder der  FE:BereichBereich der Bewegung können ausgedrückt werden. Die zurückgelegte  FE:EntfernungEntfernung oder die  FE:GeschwindigkeitGeschwindigkeit der Bewegung kann ebenfalls ausgedrückt werden. Zudem können eine  FE:RouteRoute oder  FE:StraßeStraße sowie die  FE:Art_und_WeiseArt_und_Weise, in der sich das  FE:ObjektObjekt bewegt, gegeben sein.",,https://framenet-constructicon.hhu.de/framenet/frame?id=1135,
345,Fortbewegungsmittel_nutzen,"[('fahren', 'V'), ('fliegen', 'V'), ('segeln', 'V')]","['Bereich', 'Fahrer', 'Fortbewegungsmittel', 'Objekt', 'Quelle', 'Weg', 'Ziel']","Ein  FE:FortbewegungsmittelFortbewegungsmittel wird von einer Entität, meist einem Menschen, genutzt. Steuert die Entität zugleich auch das  FE:FortbewegungsmittelFortbewegungsmittel, handelt es sich um einen  FE:FahrerFahrer. Bewegt sich die Entität lediglich mithilfe des  FE:FortbewegungsmittelFortbewegungsmittels fort, ohne es zwingend zugleich zu steuern, handelt es sich um ein  FE:ObjektObjekt.",Use_vehicle,https://framenet-constructicon.hhu.de/framenet/frame?id=345,ExactMatch
274,Fortgesetzter_Sachverhalt,[],"['Referenzanlass', 'Sachverhalt']",Ein  FE:SachverhaltSachverhalt hat sich bis zum  FE:ReferenzanlassReferenzanlass gehalten und wird dies auch weiterhin tun.,Continued_state_of_affairs,https://framenet-constructicon.hhu.de/framenet/frame?id=274,ExactMatch
895,Fortpflanzungssex,[],"['Teilnehmer', 'Teilnehmer_1', 'Teilnehmer_2']","FE:Teilnehmer_1Teilnehmer_1 und  FE:Teilnehmer_2Teilnehmer_2 (bzw. die  FE:TeilnehmerTeilnehmer) haben Sex, mit dem Ziel der Fortpflanzung.",Procreative_sex,https://framenet-constructicon.hhu.de/framenet/frame?id=895,ExactMatch
151,Fortschritt,"[('entwickeln', 'V')]",['Entität'],"Eine  FE:EntitätEntität ändert sich von einem  FE:Zustand_vorherZustand_vorher in einen  FE:Zustand_nachherZustand_nachher in einer Reihenfolge, die einem vordefinierten Plan, einer Erwartung oder einem Modell der Änderung folgt. Da dieser Frame die Änderung nach einem bekannten Modell der  FE:EntitätEntität beschreibt, sind der  FE:Zustand_vorherZustand_vorher und der  FE:Zustand_nachherZustand_nachher im Hintergrund und oft implizit.",,https://framenet-constructicon.hhu.de/framenet/frame?id=151,
1659,Fortschritt_als_Vorwärtsbewegung,"[('bewegen', 'V'), ('gehen', 'V')]","['Agens_als_Selbstständig_Bewegender', 'Bereich', 'Handlung', 'Quelle', 'Richtung', 'Weg', 'Ziel']","Der Fortschritt, den eine Person (das  FE:Agens_als_Selbstständig_BewegenderAgens_als_Selbstständig_Bewegender) im Rahmen ihrer Handlungen macht, wird als physische Vorwärtsbewegung entlang eines  FE:WegWeges konzeptualisiert. Der Metaphorik entsprechend können weitere Aspekte der Bewegung angegeben werden, etwa die  FE:RichtungRichtung und das  FE:ZielZiel. Dieser Frame deckt auch den entgegengesetzten Fall Rückschritt als Rückwartsbewegung ab.",,https://framenet-constructicon.hhu.de/framenet/frame?id=1659,
159,Fortschritt_verursachen,"[('arbeiten', 'V'), ('entwickeln', 'V'), ('verbessern', 'V'), ('weiterentwickeln', 'V'), ('überholen', 'V')]","['Agens', 'Projekt']","Ein  FE:AgensAgens arbeitet an einem  FE:ProjektProjekt, so dass dieses einen fortgeschritteneren und wünschenswerten Zustand erreicht. Zudem können ein  FE:Zustand_vorherZustand_vorher und ein  FE:Zustand_nachherZustand_nachher angegeben werden.",Cause_to_make_progress,https://framenet-constructicon.hhu.de/framenet/frame?id=159,ExactMatch
28,Fortsetzung_verursachen,"[('erhalten', 'V'), ('halten', 'V'), ('pflegen', 'V')]","['Agens', 'Prozess', 'Ursache', 'Zustand']","Ein  FE:AgensAgens oder eine  FE:UrsacheUrsache bewirkt, dass ein  FE:ProzessProzess oder  FE:ZustandZustand fortgesetzt wird.",Cause_to_continue,https://framenet-constructicon.hhu.de/framenet/frame?id=28,ExactMatch
408,Fragmentierung_Szenario,[],"['Ganzes', 'Teil_1', 'Teil_2', 'Teile']","Ein  FE:GanzesGanzes fragmentiert oder bricht in  FE:TeileTeile, oder alternativ bricht ein Teil,  FE:Teil_1Teil_1, vom Rest des Elements ab, genannt  FE:Teil_2Teil_2.",Fragmentation_scenario,https://framenet-constructicon.hhu.de/framenet/frame?id=408,ExactMatch
1103,Fragwürdig_sein,"[('verdächtig', 'ADJ')]","['Entität', 'Sozialer_Akteur', 'Verhalten']","Eine  FE:EntitätEntität oder ein  FE:VerhaltenVerhalten ist verdächtig oder steht anderweitig in Frage. Im Allgemeinen ist der Schluss, dass die  FE:EntitätEntität oder das  FE:VerhaltenVerhalten Beweise für einige (noch nicht bewiesene) sozial unerwünschte Schlussfolgerungen über einen (meist impliziten)  FE:Sozialer_AkteurSozialen_Akteur liefert.",Being_questionable,https://framenet-constructicon.hhu.de/framenet/frame?id=1103,ExactMatch
945,Freilassen,"[('auf freien Fuß setzen', 'MWA'), ('entlassen (in)', 'V')]","['Agens', 'Objekt', 'Ort_des_Aufenthalts']",Ein  FE:AgensAgens beendet die Unterdrückung der Bewegung eines  FE:ObjektObjekts von dem  FE:Ort_des_AufenthaltsOrt_des_Aufenthalts. Die Entlassung erfolgt in Übereinstimmung mit den Plänen des  FE:AgensAgens. Auch metaphorische Verwendungen werden hier erfasst.,Releasing,https://framenet-constructicon.hhu.de/framenet/frame?id=945,ExactMatch
2279,Fremdpositionierung,"[('ablehnen', 'V'), ('Anarchist', 'N'), ('Haltung', 'N'), ('realitätsfern', 'ADJ'), ('Verschwörungstheoretiker', 'N')]","['Fremdpositionierter', 'Position', 'Sachverhalt']","Ein Sprecher schreibt einer anderen Person oder Personengruppe, den  FE:FremdpositionierterFremdpositionierten, eine  FE:PositionPosition bezüglich eines  FE:SachverhaltSachverhalts zu. Die fremdpositionierte Person kann zugleich Adressat der Äußerung sein. Eine Fremdpositionierung kann implizit auch zur Selbstpositionierung eines Sprechers beitragen und argumentative Funktionen haben.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2279,
1170,Frequenz,[],"['Attribut', 'Ereignis', 'Grad', 'Intervall', 'Rate', 'Saliente_Entität', 'Zeitspanne']","Ein Ereignis, eine Handlung oder eine Entität treten mit einer bestimmten Häufigkeit auf. Das die Häufigkeit indizierende Wort evoziert diesen Frame. Einige LE wie zweiwöchig evozieren zugleich den Frame Kalendereinheit.",Frequency,https://framenet-constructicon.hhu.de/framenet/frame?id=1170,ExactMatch
784,Freund_oder_Feind,"[('Feind', 'N')]","['Seite_1', 'Seite_2', 'Seiten']",Zwei Parteien oder Einzelpersonen sind auf der gleichen Seite oder auf verschiedenen Seiten eines (typischerweise militärischen) Konflikts. Die beiden Seiten können gemeinsam als  FE:SeitenSeiten oder getrennt als  FE:Seite_1Seite_1 und  FE:Seite_2Seite_2 ausgedrückt werden.,Friendly_or_hostile,https://framenet-constructicon.hhu.de/framenet/frame?id=784,ExactMatch
691,Funktion,"[('ausfüllen', 'V'), ('dienen', 'V'), ('erfüllen', 'V'), ('fungieren', 'V'), ('funktionieren', 'V'), ('gehen', 'V'), ('handeln', 'V')]","['Aktivität', 'Entität', 'Rolle']",Eine  FE:EntitätEntität existiert oder ist für die Ausführung einer  FE:AktivitätAktivität oder die Erfüllung einer  FE:RolleRolle konzipiert.,Function,https://framenet-constructicon.hhu.de/framenet/frame?id=691,ExactMatch
137,Funktionsprüfung,[],"['Erwünschter_Sachverhalt', 'Getestete_Eigenschaft', 'Produkt', 'Tester', 'Unerwünschte_Merkmale', 'Zweck']","Ein  FE:TesterTester verwendet ein konkretes oder konzeptionelles  FE:ProduktProdukt, um entweder festzustellen, ob es funktioniert oder um herauszufinden, wie gut oder wie es funktioniert. Der  FE:TesterTester kann bestimmte  FE:Unerwünschte_MerkmaleUnerwünschte_Merkmale im Hinterkopf haben, nach denen er speziell sucht. Die Funktionsprüfung kann auch unter einer bestimmten Reihe von  FE:UmständeUmständen durchgeführt werden, die für das Funktionieren des  FE:ProduktProdukts typisch sind.",Operational_testing,https://framenet-constructicon.hhu.de/framenet/frame?id=137,ExactMatch
108,Funktionstüchtig_sein,"[('arbeiten', 'V'), ('aus sein', 'V'), ('ausfallen', 'V'), ('brennen', 'V'), ('funktionieren', 'V'), ('gehen', 'V'), ('laufen', 'V'), ('schließen', 'V'), ('streiken', 'V'), ('wollen', 'V'), ('ziehen', 'V')]",['Objekt'],"Ein  FE:ObjektObjekt mit einer bestimmten funktionalen Fähigkeit befindet sich oder befindet sich nicht in einem Zustand, der es ermöglicht, diese Fähigkeit umzusetzen.",Being_operational,https://framenet-constructicon.hhu.de/framenet/frame?id=108,ExactMatch
1050,Funktionsuntüchtig_machen,"[('ausschalten', 'V')]","['Agens', 'Artefakt', 'Ursache']","Ein  FE:AgensAgens oder eine  FE:UrsacheUrsache beeinflusst ein  FE:ArtefaktArtefakt so, dass es nicht mehr in der Lage ist, seine eigentliche Funktion zu erfüllen.",Render_nonfunctional,https://framenet-constructicon.hhu.de/framenet/frame?id=1050,ExactMatch
1221,Fähigkeit,"[('fähig', 'ADJ'), ('Fähigkeit', 'N'), ('Kapazität', 'N'), ('können', 'V'), ('leisten', 'V'), ('Potenzial', 'N')]",['Entität'],"Eine  FE:EntitätEntität erfüllt die Voraussetzungen für die Teilnahme an einem  FE:EreignisEreignis. In manchen Fällen zeigt der  FE:GradGrad an, um wie viel die  FE:EntitätEntität die Mindestanforderungen über- oder unterschreitet.",Capability,https://framenet-constructicon.hhu.de/framenet/frame?id=1221,ExactMatch
327,Fälschen,"[('frisieren', 'V')]","['Fälscher', 'Fälschung', 'Vorlage']","Ein  FE:FälscherFälscher produziert eine  FE:FälschungFälschung, d.h. eine Entität, die er als eine bestimmte Instanz einer  FE:VorlageVorlage auszugeben beabsichtigt. Eine Instanz der  FE:VorlageVorlage kann dabei tatsächlich existieren und dem  FE:FälscherFälscher als Original dienen, das er kopiert. Die  FE:VorlageVorlage kann jedoch ebenso nur als Idee existieren.",Forging,https://framenet-constructicon.hhu.de/framenet/frame?id=327,ExactMatch
326,Fälschung_oder_Vortäuschung,[],"['Entität', 'Referenz_Kategorie']","Eine  FE:EntitätEntität wird daraufhin bewertet, ob sie zu einer bestimmten  FE:Referenz_KategorieReferenz_Kategorie gehört oder nicht, in einem Kontext, in dem ihre Kategorienzugehörigkeit zweifelhaft ist. Die Kriterien, die für die Bewertung der Mitgliedschaft in der  FE:Referenz_KategorieReferenz_Kategorie relevant sind, hängen von den einzelnen lexikalischen Einheiten und/oder vom Kontext ab. Typischerweise sind entweder die materielle Zusammensetzung der  FE:EntitätEntität, ihre Herstellungsmethode oder die Identität (und die Autorität) ihrer Schöpfer entscheidend für die richtige Kategorienzugehörigkeit. Man beachte, dass die  FE:EntitätEntität auch Verhaltensweisen abdeckt.",Artificiality,https://framenet-constructicon.hhu.de/framenet/frame?id=326,ExactMatch
1150,Führung,[],"['Aktivität', 'Angeführte', 'Führungsperson', 'Rolle']","Der Frame beinhaltet Worte, die sich auf die Kontrolle durch einen  FE:FührungspersonAnführer über eine bestimmte Einheit oder Gruppe (die  FE:AngeführteAngeführten) oder eine  FE:AktivitätAktivität. beziehen. Der Frame enthält sowohl Substantive, die sich auf einen Titel oder eine Position beziehen (z.B. <em>Direktor, König, Präsident</em>), als auch Verben, die das Handeln der Führung beschreiben (z.B. <em>herrschen, regieren</em>). Mit Verben ist es möglich, die  FE:RolleRolle des  FE:FührungspersonAnführers zu erwähnen (oft ein Name einer führenden Position, z.B. <em>König</em>).",Leadership,https://framenet-constructicon.hhu.de/framenet/frame?id=1150,ExactMatch
1144,Führungswechsel,[],"['Alte_Führungsperson', 'Alte_Ordnung', 'Funktion', 'Gremium', 'Neue_Führungsperson', 'Rolle', 'Wählender']","Dieser Frame betrifft die Ernennung eines  FE:Neue_FührungspersonNeuen_Anführers oder die Amtsenthebung eines  FE:Alte_FührungspersonAlten_Anführers. Der  FE:WählenderWählende bewirkt den Führungswechsel, z. B. durch Wahl oder Sturz eines Anführers. Einige Worte im Frame beschreiben die erfolgreiche Amtsenthebung eines Anführers (z. B. <em>Absetzung.n , Vertreibung.n</em>), andere nur den Versuch einer Enthebung (z.vB. <em>Aufstand.n , Rebellion.n</em>).",Change_of_leadership,https://framenet-constructicon.hhu.de/framenet/frame?id=1144,ExactMatch
1113,Füllen,"[('abfüllen', 'V'), ('abhängen', 'V'), ('anziehen', 'V'), ('ausfüllen', 'V'), ('bedecken', 'V'), ('befüllen', 'V'), ('beschreiben', 'V'), ('bestreichen', 'V'), ('einpacken', 'V'), ('einspeisen', 'V'), ('füllen', 'V'), ('packen', 'V'), ('salben', 'V'), ('schlagen', 'V'), ('tanken', 'V'), ('verpacken', 'V'), ('zumachen', 'V')]","['Agens', 'Objekt', 'Ursache', 'Ziel']","Ein  FE:AgensAgens füllt oder befüllt ein Behältnis oder einen Bereich (das  FE:ZielZiel) mit einer bestimmten Sache, bestimmten Dingen oder Substanzen (dem  FE:ObjektObjekt). Das Behältnis und der Bereich werden als  FE:ZielZiel bezeichnet, weil sie das Ziel der Bewegung des  FE:ObjektObjekts darstellen.",Filling,https://framenet-constructicon.hhu.de/framenet/frame?id=1113,ExactMatch
